Join_Count,TARGET_FID,JOIN_FID,Join_Cou_1,TARGET_F_1,JOIN_FID_1,FID_,id,lat,lon,month,panoid,year,NEAR_FID,NEAR_DIST,NEAR_ANGLE,NEAR_X,NEAR_Y,FIRST_OBJE,FIRST_FID_,FIRST_OB_1,FIRST_LANE,FIRST_SPEE,FIRST_ONEW,FIRST_LABE,FIRST_Bike,FIRST_Road,Seg_id,Seg_Time_i,OBJECTID,LANE
1,3862,262,1,3862,196,3862,5db729c09b5b96ae4927c629,39.96845069000,-82.98530071000,8,udNjj-bZfZwIFZxl--KFqw,2017,13292,0.00002010000,-82.81815472000,-82.98529819000,39.96843070000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,3863,262,1,3863,196,3863,5db729c09b5b96ae4927c62a,39.96845900000,-82.98530536000,10,E-14SeIgkUZVzaFt6nVe_Q,2017,13292,0.00002900000,-82.81815475000,-82.98530174000,39.96843026000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_10,7359,1
1,3864,262,1,3864,196,3864,5db729c09b5b96ae4927c631,39.96837663000,-82.98549474000,8,iC8w_6NcQ85XkxbkLemmhQ,2015,13292,0.00002910000,97.18184528000,-82.98549838000,39.96840548000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_8,7359,1
1,3865,262,1,3865,196,3865,5db729c09b5b96ae4927c632,39.96840570000,-82.98549905000,8,xmoDtavLNKbHk73LMLY7jA,2016,13292,0.00000030400,-82.81815506000,-82.98549901000,39.96840540000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,3866,262,1,3866,196,3866,5db729c09b5b96ae4927c633,39.96843110000,-82.98548402000,8,uGIfFcoJovN5TZJNTVUF-w,2017,13292,0.00002360000,-82.81815473000,-82.98548106000,39.96840766000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,3867,262,1,3867,196,3867,5db729c09b5b96ae4927c63a,39.96836233000,-82.98561703000,8,xkQma3TTtH8TuLqLLuBzFw,2015,13292,0.00002800000,97.18184528000,-82.98562053000,39.96839009000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_8,7359,1
1,3868,262,1,3868,196,3868,5db729c09b5b96ae4927c63b,39.96841739000,-82.98564049000,10,Xukuls8M5JfQQyZdM9TO3Q,2015,13292,0.00002960000,-82.81815474000,-82.98563679000,39.96838804000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_10,7359,1
1,3869,262,1,3869,196,3869,5db729c09b5b96ae4927c63c,39.96838977000,-82.98562446000,8,QzU632e6-MueyKBc8c2DbQ,2016,13292,0.00000017400,-82.81815716000,-82.98562444000,39.96838959000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,3870,262,1,3870,196,3870,5db729c09b5b96ae4927c63d,39.96842335000,-82.98560675000,9,oFYrxhVaaAWwhxSPxxqGHw,2017,13292,0.00003130000,-82.81815473000,-82.98560284000,39.96839232000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_9,7359,1
1,3871,262,1,3871,196,3871,5db729c09b5b96ae4927c643,39.96834798000,-82.98573981000,8,1uY_AoKBJfsYm8cjIaFDtg,2015,13292,0.00002690000,97.18184526000,-82.98574317000,39.96837463000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_8,7359,1
1,3872,262,1,3872,196,3872,5db729c09b5b96ae4927c644,39.96837655000,-82.98574380000,8,R-L0MFCvoQ-_F8_BdsHYBQ,2016,13292,0.00000199000,-82.81815455000,-82.98574356000,39.96837458000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,3873,262,1,3873,196,3873,5db729c09b5b96ae4927c645,39.96840327000,-82.98572525000,8,yalk5mHeCpQx0nrUTVWTzQ,2017,13292,0.00002620000,-82.81815473000,-82.98572198000,39.96837730000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,3874,262,1,3874,196,3874,5db729c09b5b96ae4927c64c,39.96833314000,-82.98586159000,8,4HGvOd-eBsEQIzucJv3CEA,2015,13292,0.00002640000,97.18184526000,-82.98586489000,39.96835930000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_8,7359,1
1,3875,262,1,3875,196,3875,5db729c09b5b96ae4927c64d,39.96836220000,-82.98586205000,8,qrsyiPFliKcnZBeYjL-kuA,2016,13292,0.00000252000,-82.81815455000,-82.98586173000,39.96835969000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,3876,262,1,3876,196,3876,5db729c09b5b96ae4927c64e,39.96838915000,-82.98584428000,8,zIAN8v3nr91rjr7ITmR2tA,2017,13292,0.00002700000,-82.81815473000,-82.98584090000,39.96836232000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,3877,262,1,3877,196,3877,5db729c09b5b96ae4927c652,39.96837657000,-82.98596633000,10,yFuGiqywwNrjj3bFxiCspw,2015,13292,0.00003080000,-80.93374951000,-82.98596148000,39.96834614000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_10,7359,1
1,3878,262,1,3878,196,3878,5db729c09b5b96ae4927c653,39.96834664000,-82.98598002000,8,GG4aex9fmruF3eof3FIW_w,2016,13292,0.00000342000,-80.93374941000,-82.98597948000,39.96834326000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,3879,262,1,3879,196,3879,5db729c09b5b96ae4927c654,39.96837432000,-82.98596355000,8,H28OfWIc9qssCXK7qwukww,2017,13292,0.00002820000,-80.93374955000,-82.98595912000,39.96834651000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,3880,262,1,3880,196,3880,5db729c09b5b96ae4927c659,39.96830021000,-82.98610311000,8,3lyLlWr62qDCaIXiVUvUlA,2015,13292,0.00002300000,99.06625047000,-82.98610674000,39.96832296000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_8,7359,1
1,3881,262,1,3881,196,3881,5db729c09b5b96ae4927c65a,39.96835946000,-82.98608693000,10,kEc2lmSD41zXKwkkOaZJpA,2015,13292,0.00003290000,-80.93374952000,-82.98608174000,39.96832695000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_10,7359,1
1,3882,262,1,3882,196,3882,5db729c09b5b96ae4927c65b,39.96832981000,-82.98609665000,8,vj9zimyQqZI_AJhB1sUtHA,2016,13292,0.00000518000,-80.93374949000,-82.98609583000,39.96832470000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,3883,262,1,3883,196,3883,5db729c09b5b96ae4927c65c,39.96834823000,-82.98614220000,8,dhs8T1_s4vh3Yq6hOCFIEQ,2017,13292,0.00003050000,-80.93374954000,-82.98613739000,39.96831807000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,3884,262,1,3884,196,3884,5db729c09b5b96ae4927c65d,39.96835054000,-82.98613447000,10,0nFI-DuWCSMp904B0SA7Ow,2017,13292,0.00003160000,-80.93374952000,-82.98612948000,39.96831933000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_10,7359,1
1,3885,262,1,3885,196,3885,5db729c09b5b96ae4927c661,39.96835044000,-82.98614650000,10,sc-3dSjw0xpAwXdfSWy4Rw,2015,13292,0.00003340000,-80.93374954000,-82.98614123000,39.96831745000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_10,7359,1
1,3886,262,1,3886,196,3886,5db729c09b5b96ae4927c662,39.96832024000,-82.98615484000,8,oIYXsVhELmkXDjt0s6T9nw,2016,13292,0.00000489000,-80.93374947000,-82.98615407000,39.96831541000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,4091,130,1,4091,217,4091,5db72a319b5b96ae4927c844,39.95510190000,-82.99665343000,8,bfVDTbKRplamRSt7ahD2RA,2017,13645,0.00000997000,96.88665006000,-82.99665463000,39.95511179000,96,414,80276.00000000000,4,25,,E Mound St,1,Mound St,130,130_2017_8,7844,1
1,4092,130,1,4092,217,4092,5db72a319b5b96ae4927c845,39.95507764000,-82.99667309000,10,V0sofMKh_oxYaYPF7WutIg,2018,13645,0.00003170000,96.88665000000,-82.99667689000,39.95510910000,96,414,80276.00000000000,4,25,,E Mound St,1,Mound St,130,130_2018_10,7844,1
1,4126,243,1,4126,143,4126,5db72a329b5b96ae4927c8ad,39.96617626000,-82.99037781000,8,zf75-eob28vqhPvc6kV7Og,2015,13665,0.00004300000,96.54367087000,-82.99038271000,39.96621900000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_8,4769,1
1,4127,243,1,4127,143,4127,5db72a329b5b96ae4927c8ae,39.96617511000,-82.99036119000,10,fwBqJTweNBE5kIk9rimyug,2015,13665,0.00004610000,96.54367086000,-82.99036644000,39.96622086000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_10,4769,1
1,4128,243,1,4128,143,4128,5db72a329b5b96ae4927c8af,39.96620324000,-82.99040414000,8,Bp07dFnTvVcvXjc9f7XoTA,2016,13665,0.00001320000,96.54367089000,-82.99040565000,39.96621637000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2016_8,4769,1
1,4129,243,1,4129,143,4129,5db72a329b5b96ae4927c8b7,39.96620525000,-82.99013437000,8,0SQ3l3T6sEclEGMEZrY0gA,2015,13665,0.00004200000,96.54367087000,-82.99013915000,39.96624694000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_8,4769,1
1,4130,243,1,4130,143,4130,5db72a329b5b96ae4927c8b8,39.96625372000,-82.99013892000,11,C3shsyaJppjJYCySM7LCPA,2015,13665,0.00000672000,-83.45632911000,-82.99013816000,39.96624705000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_11,4769,1
1,4131,243,1,4131,143,4131,5db72a329b5b96ae4927c8b9,39.96622965000,-82.99016150000,8,teVZ8hzEiRyOLqXMQ9OiKA,2016,13665,0.00001460000,96.54367084000,-82.99016316000,39.96624418000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2016_8,4769,1
1,4132,243,1,4132,143,4132,5db72a329b5b96ae4927c8c5,39.96623160000,-82.98990022000,8,NlzXSS7TKOj9qLKiSYpN2A,2015,13665,0.00004250000,96.54367086000,-82.98990506000,39.96627379000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_8,4769,1
1,4133,243,1,4133,143,4133,5db72a329b5b96ae4927c8c6,39.96622567000,-82.98997314000,10,dDClO9NOaC1Gko_IyDABjw,2015,13665,0.00004000000,96.54367087000,-82.98997770000,39.96626546000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_10,4769,1
1,4134,243,1,4134,143,4134,5db72a329b5b96ae4927c8c7,39.96622241000,-82.98998766000,9,mEUoeSTl-XbtLTK4ACfXUQ,2016,13665,0.00004160000,96.54367087000,-82.98999241000,39.96626377000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2016_9,4769,1
1,4135,243,1,4135,143,4135,5db72a329b5b96ae4927c8cd,39.96624410000,-82.98978361000,8,A_bkI0nCjKZYO7I0FEs23g,2015,13665,0.00004330000,96.54367086000,-82.98978854000,39.96628715000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_8,4769,1
1,4136,243,1,4136,143,4136,5db72a329b5b96ae4927c8d4,39.96625058000,-82.98972351000,8,D64a_W1YKXqXReXjBK8_2Q,2015,13665,0.00004370000,96.54367086000,-82.98972849000,39.96629404000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_8,4769,1
1,4137,243,1,4137,143,4137,5db72a329b5b96ae4927c8d5,39.96629010000,-82.98969370000,7,ExW6W7isLzIqgowK0mUDdw,2016,13665,0.00000788000,96.54367084000,-82.98969460000,39.96629793000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2016_7,4769,1
1,4138,243,1,4138,143,4138,5db72a329b5b96ae4927c8d8,39.96625727000,-82.98966238000,8,zB92NCRzacQiMGwbaxtKFA,2015,13665,0.00004410000,96.54367087000,-82.98966740000,39.96630105000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_8,4769,1
1,4139,243,1,4139,143,4139,5db72a329b5b96ae4927c8e0,39.96628915000,-82.98938543000,8,GkyxX1YcxZkL831BYxX21w,2015,13665,0.00004400000,96.54367086000,-82.98939044000,39.96633282000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_8,4769,1
1,4140,243,1,4140,143,4140,5db72a329b5b96ae4927c8e1,39.96632520000,-82.98937961000,7,ekMfYH6v0PmEXucXjEQh0A,2016,13665,0.00000881000,96.54367083000,-82.98938061000,39.96633395000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2016_7,4769,1
1,4141,243,1,4141,143,4141,5db72a329b5b96ae4927c8e9,39.96630416000,-82.98923434000,8,B1UPJ16U935JCMhDO4DMMg,2015,13665,0.00004630000,96.54367086000,-82.98923961000,39.96635012000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_8,4769,1
1,4142,243,1,4142,143,4142,5db72a329b5b96ae4927c8ea,39.96631358000,-82.98918355000,10,ToXPddWGnDpWdZ_HIkde6g,2015,13665,0.00004270000,96.54367086000,-82.98918842000,39.96635599000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_10,4769,1
1,4143,243,1,4143,143,4143,5db72a329b5b96ae4927c8eb,39.96634678000,-82.98918627000,7,L0O-6hsLiTUMTyQ-MF5tiw,2016,13665,0.00000940000,96.54367091000,-82.98918734000,39.96635612000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2016_7,4769,1
1,4144,243,1,4144,143,4144,5db72a329b5b96ae4927c8ee,39.96631077000,-82.98917423000,8,CvicWjDQmX1R11JjrweOmw,2015,13665,0.00004650000,96.54367086000,-82.98917953000,39.96635701000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_8,4769,1
1,4145,243,1,4145,143,4145,5db72a329b5b96ae4927c8f4,39.96632489000,-82.98905382000,8,UVuJrZQn9fAYB9m0qS72UQ,2015,13665,0.00004620000,96.54367087000,-82.98905909000,39.96637083000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_8,4769,1
1,4146,243,1,4146,143,4146,5db72a329b5b96ae4927c8f5,39.96632784000,-82.98905943000,10,gegQ52tQNppVyl1PGQQXww,2015,13665,0.00004270000,96.54367088000,-82.98906429000,39.96637023000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_10,4769,1
1,4147,243,1,4147,143,4147,5db72a329b5b96ae4927c8fa,39.96633942000,-82.98893408000,8,doo4uPFKeyUiWJZFXGULtQ,2015,13665,0.00004540000,96.54367087000,-82.98893926000,39.96638457000,436,267,65392.00000000000,3,35,EB,E Long St,2,Long St,243,243_2015_8,4769,1
1,4157,262,1,4157,196,4157,5db72a329b5b96ae4927c933,39.96830869000,-82.98638194000,10,Xg_94i9NGz9Rmm0wBP6-OQ,2015,13678,0.00003040000,-79.51721082000,-82.98637641000,39.96827881000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_10,7359,1
1,4158,262,1,4158,196,4158,5db72a329b5b96ae4927c934,39.96827907000,-82.98639107000,8,bAglI_e19I3sublnkcba5Q,2016,13678,0.00000293000,-79.51721066000,-82.98639053000,39.96827619000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,4159,262,1,4159,196,4159,5db72a329b5b96ae4927c935,39.96830766000,-82.98637833000,8,FrxBFUnSGW5TY5OOKBSjsQ,2017,13678,0.00002870000,-79.51721081000,-82.98637311000,39.96827942000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,4160,262,1,4160,196,4160,5db72a329b5b96ae4927c936,39.96830797000,-82.98637794000,10,d3RxGOrOQl0_-SXiJVC6kg,2017,13678,0.00002900000,-79.51721083000,-82.98637267000,39.96827950000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_10,7359,1
1,4161,262,1,4161,196,4161,5db72a329b5b96ae4927c93c,39.96828764000,-82.98650035000,10,HXNl_vvGDlGgErB921ce0Q,2015,13678,0.00003120000,-79.51721084000,-82.98649467000,39.96825692000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_10,7359,1
1,4162,262,1,4162,196,4162,5db72a329b5b96ae4927c93d,39.96825637000,-82.98650954000,8,Ic5knRczzBbN5U2idI4S3A,2016,13678,0.00000216000,-79.51721059000,-82.98650915000,39.96825425000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,4163,262,1,4163,196,4163,5db72a329b5b96ae4927c93e,39.96828588000,-82.98649523000,8,-3TI8-9Uyi_9pBxyg6qhDA,2017,13678,0.00002860000,-79.51721082000,-82.98649003000,39.96825778000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,4164,262,1,4164,196,4164,5db72a329b5b96ae4927c93f,39.96828523000,-82.98650053000,10,bUQxYYmP-sGm7_2euTIOlg,2017,13678,0.00002890000,-79.51721081000,-82.98649527000,39.96825681000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_10,7359,1
1,4165,262,1,4165,196,4165,5db72a329b5b96ae4927c944,39.96826723000,-82.98661503000,10,iQ2PQaRw581zmQWaTTPFqg,2015,13678,0.00003210000,-79.44500891000,-82.98660916000,39.96823569000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_10,7359,1
1,4166,262,1,4166,196,4166,5db72a329b5b96ae4927c945,39.96823402000,-82.98662525000,8,N3fKHwmpOxNg8uvMPMnKpw,2016,13678,0.00000131000,-79.44500895000,-82.98662501000,39.96823274000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,4167,262,1,4167,196,4167,5db72a329b5b96ae4927c946,39.96826366000,-82.98661158000,8,tWQApbClf4ediPzMMqd2WQ,2017,13678,0.00002790000,-79.44500893000,-82.98660647000,39.96823619000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,4168,262,1,4168,196,4168,5db72a329b5b96ae4927c947,39.96826222000,-82.98662078000,10,R6iCqS1KmEYhlkD3rz9ODg,2017,13678,0.00002820000,-79.44500891000,-82.98661562000,39.96823449000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_10,7359,1
1,4169,262,1,4169,196,4169,5db72a329b5b96ae4927c94c,39.96824586000,-82.98672781000,10,vO8E3I3hoZtGUrTDVPWASg,2015,13678,0.00003170000,-79.44500890000,-82.98672200000,39.96821466000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_10,7359,1
1,4170,262,1,4170,196,4170,5db72a329b5b96ae4927c94d,39.96821320000,-82.98673288000,8,GJheI5qnzWOvejPWldv-sQ,2016,13678,0.00000055800,-79.44500846000,-82.98673278000,39.96821265000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,4171,262,1,4171,196,4171,5db72a329b5b96ae4927c94e,39.96824086000,-82.98672863000,8,PhrTxp6_bhYPzKfxp1X8rQ,2017,13678,0.00002700000,-79.44500892000,-82.98672369000,39.96821435000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,4172,262,1,4172,196,4172,5db72a329b5b96ae4927c94f,39.96823957000,-82.98673841000,10,ZOL7EZ4L7zTbB4_V2spgtQ,2017,13678,0.00002750000,-79.44500893000,-82.98673338000,39.96821254000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_10,7359,1
1,4173,262,1,4173,196,4173,5db72a329b5b96ae4927c955,39.96822336000,-82.98684030000,10,DXQt1GD2dS6gXv1_NnhFbA,2015,13678,0.00003020000,-79.44500891000,-82.98683476000,39.96819365000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_10,7359,1
1,4174,262,1,4174,196,4174,5db72a329b5b96ae4927c956,39.96819269000,-82.98683386000,8,xrBYFqeLz0ajqvcOA7pwOg,2016,13678,0.00000111000,100.55499130000,-82.98683406000,39.96819378000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,4175,262,1,4175,196,4175,5db72a329b5b96ae4927c957,39.96821785000,-82.98684566000,8,jLMN4hqxRa1BbfzeN97eqg,2017,13678,0.00002580000,-79.44500894000,-82.98684094000,39.96819250000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,4176,262,1,4176,196,4176,5db72a329b5b96ae4927c958,39.96821680000,-82.98685569000,10,jSxyfkphY5RIBj7qoanBjQ,2017,13678,0.00002660000,-79.44500892000,-82.98685082000,39.96819066000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_10,7359,1
1,4177,262,1,4177,196,4177,5db72a329b5b96ae4927c95d,39.96820184000,-82.98694712000,10,UkUWIhkH0XM9NOiC9mGYmg,2015,13678,0.00002860000,-79.44500892000,-82.98694187000,39.96817369000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_10,7359,1
1,4178,262,1,4178,196,4178,5db72a329b5b96ae4927c95e,39.96816145000,-82.98698453000,8,uAvZEAwvgChA7ML45ekN8Q,2016,13678,0.00000423000,100.55499110000,-82.98698530000,39.96816560000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,4179,262,1,4179,196,4179,5db72a329b5b96ae4927c95f,39.96819455000,-82.98696223000,8,69Up6rM-b6TNJSl7dpJQrQ,2017,13678,0.00002420000,-79.44500892000,-82.98695779000,39.96817073000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,4180,262,1,4180,196,4180,5db72a329b5b96ae4927c960,39.96819348000,-82.98697219000,10,IBqMk8alVCnXFDfIYMtk5A,2017,13678,0.00002500000,-79.44500892000,-82.98696761000,39.96816890000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_10,7359,1
1,4181,262,1,4181,196,4181,5db72a329b5b96ae4927c964,39.96817199000,-82.98709463000,10,RjN1lCLxlOYglCINJmlKQA,2015,13678,0.00002630000,-79.44500892000,-82.98708981000,39.96814613000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_10,7359,1
1,4182,262,1,4182,196,4182,5db72a329b5b96ae4927c965,39.96814088000,-82.98708359000,8,0VM2vJYkNcvUZsTvEpys2Q,2016,13678,0.00000630000,100.55499110000,-82.98708475000,39.96814707000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,4183,262,1,4183,196,4183,5db72a329b5b96ae4927c966,39.96817201000,-82.98707682000,8,1IV7JLN4qDy6UGZkhkc6iw,2017,13678,0.00002310000,-79.44500893000,-82.98707260000,39.96814933000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,4184,262,1,4184,196,4184,5db72a329b5b96ae4927c967,39.96817025000,-82.98708704000,10,4_Mx25CZ3y_PiA9GcYmwuA,2017,13678,0.00002320000,-79.44500894000,-82.98708279000,39.96814744000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_10,7359,1
1,4185,262,1,4185,196,4185,5db72a329b5b96ae4927c96b,39.96814917000,-82.98720574000,11,pzXDkcJcSpx1zQYeCi3oBg,2015,13678,0.00002420000,-79.44500893000,-82.98720130000,39.96812535000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_11,7359,1
1,4186,262,1,4186,196,4186,5db72a329b5b96ae4927c96c,39.96810881000,-82.98725172000,8,L2qP1X54AnOMIYQVc9Y1Qw,2016,13678,0.00000703000,100.55499110000,-82.98725301000,39.96811572000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,4187,262,1,4187,196,4187,5db72a329b5b96ae4927c96d,39.96814028000,-82.98723857000,8,SJoQoWeF_L46BI1CmJBVWw,2017,13678,0.00002150000,-79.44500895000,-82.98723463000,39.96811914000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,4188,262,1,4188,196,4188,5db72a329b5b96ae4927c972,39.96811876000,-82.98736269000,11,ATPSmYRs1eZJ3DSu8mJw9g,2015,13678,0.00002360000,-78.97293322000,-82.98735817000,39.96809556000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_11,7359,1
1,4189,262,1,4189,196,4189,5db72a329b5b96ae4927c973,39.96808304000,-82.98738619000,8,_JkndtgjZvIkfDOyVXDhzg,2016,13678,0.00000693000,101.02706680000,-82.98738752000,39.96808985000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,4190,262,1,4190,196,4190,5db72a329b5b96ae4927c974,39.96811461000,-82.98736346000,10,tnqeAmaJQb9twcNeKcczdQ,2017,13678,0.00001970000,-78.97293326000,-82.98735969000,39.96809527000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_10,7359,1
1,4191,262,1,4191,196,4191,5db72a329b5b96ae4927c978,39.96808815000,-82.98750204000,8,vLlmUvlQutp88uy9j46-1w,2017,13678,0.00002020000,-78.97293325000,-82.98749817000,39.96806828000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_8,7359,1
1,4192,262,1,4192,196,4192,5db72a329b5b96ae4927c979,39.96807146000,-82.98759171000,9,WClljD8o_FdRD5u80kBJPg,2017,13678,0.00002100000,-78.97293323000,-82.98758769000,39.96805084000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_9,7359,1
1,4193,262,1,4193,196,4193,5db72a329b5b96ae4927c97a,39.96808148000,-82.98752967000,10,cJxvTom0wMiaruf4NDrbHA,2017,13678,0.00001900000,-78.97293323000,-82.98752603000,39.96806285000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_10,7359,1
1,4194,262,1,4194,196,4194,5db72a329b5b96ae4927c97e,39.96806729000,-82.98761467000,11,q3cUYGwQmzVKU3rJSV9jlw,2015,13678,0.00002130000,-78.97293321000,-82.98761060000,39.96804637000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2015_11,7359,1
1,4195,262,1,4195,196,4195,5db72a329b5b96ae4927c97f,39.96803625000,-82.98763213000,8,kXO91naeTLDgkzmxmIjJdQ,2016,13678,0.00000582000,101.02706680000,-82.98763324000,39.96804196000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2016_8,7359,1
1,4196,262,1,4196,196,4196,5db72a329b5b96ae4927c980,39.96804818000,-82.98770790000,9,CyFHLNEXHX8DaEJgcQV3jA,2017,13678,0.00002040000,-78.97293321000,-82.98770400000,39.96802817000,498,270,65405.00000000000,4,35,WB,E Spring St,2,Spring St,262,262_2017_9,7359,1
